"Sample_Number","Tr","Time","X.Pyruvic.acid..1TMS.","X.Lactic.Acid..2TMS.","X.Valine..1TMS.","X.Alanine..2TMS.","X.Leucine..1TMS.","X.Valine..2TMS.","X.Leucine..2TMS.","X.Threonine..2TMS.","X.Proline..2TMS.","X.Succinic.acid..2TMS.","X.Glycine..3TMS.","X.Fumaric.acid..2TMS.","X.Serine..3TMS.","X.Methionine..1TMS.","X.Aspartic.acid..2TMS.","X.Glutamine...H2O...2TMS.","X.Malic.acid..3TMS.","X.Aspartic.acid..3TMS.","X.Methionine..2TMS.","X.Glutamic.acid..2TMS.","X.2.Oxoglutaric.acid..1MEOX...2TMS..BP","X.Threonic.acid..4TMS.","X.2.Oxoglutaric.acid..1MEOX...2TMS..MP","X.Glutamic.acid..3TMS.","X.Phenylalanine..2TMS.","X.Asparagine..3TMS.","X.Putrescine..4TMS.","X.Glutamine..3TMS.","X.Ornithine..4TMS.","X.Citric.acid..4TMS.","X.Fructose..1MEOX...5TMS..MP","X.Fructose..1MEOX...5TMS..BP","X.Glucose..1MEOX...5TMS..MP","X.Galactose..1MEOX...5TMS..MP","X.Lysine..4TMS.","X.Galactose..1MEOX...5TMS..BP","X.Tyrosine..3TMS.","X.Glucose..1MEOX...5TMS..BP","X.Gluconic.acid..6TMS.","X.myo.Inositol..6TMS.","X.Sucrose..8TMS.","X.Trehalose..8TMS.","X.Maltose..1MEOX...8TMS..MP","X.Melibiose..1MEOX...8TMS..BP","X.Galactinol..9TMS."
"29","P","4",0.308369064577195,0.329533364370084,0.135870895929669,0.0100332165507858,0.151659102941558,0.010913766123346,0.325595299729501,0.383819147513525,0.12357430413177,0.139657455678053,0.193947042766736,0.0335756049437756,0.108941803910657,0.224759830686664,0.0579190828067126,0.0453098081833396,0.00308618400173873,0.118023674369795,0.053654101482863,0.263609154212699,0.0737931568950347,0.112331280398714,0.00388206253601002,0.0545596572489944,0.218034259922738,0.260563120492804,0.187137482488435,0.194653763101761,0.407746365078068,0.01587404143586,0.00484143035291391,0.0049363746478148,0.0215910717719463,0.022009384735367,0.328748298652386,0.0212960068564574,0.0941508921574754,0.180784260061962,0.00827426428796356,0.0115197062994359,0.011265363676253,0.0410146067283864,0.0878755656893672,0.0977309773205261,0.0185652473698014
"3","C","2",0.134952613040348,0.226021364456322,0.149535377450059,0.00595152517154718,0.0864579860027397,0.00609652620914731,0.24821973247673,0.464308291965534,0.11929164266426,0.158154054073766,0.152623258572121,0.0302174356623634,0.00477053596491113,0.4626550561306,0.0660222920595682,0.0766153676637007,0.00441464668368726,0.0632058581577317,0.0412682205240403,0.256961469900363,0.0869938875372012,0.523285143662286,0.000363273631345636,0.0291511878695121,0.0904703486958998,0.404889550685378,0.0833091568935755,0.0329432198694688,0.372052582733889,0.0169036887480301,0.449911656615308,0.457583508347468,0.482568649991244,0.48252493301098,0.343159739939692,0.485098073328479,0.0939255616934623,0.326975702578375,0.017624839605463,0.389140046378521,0.0166316272816072,0.0553010300643643,0.366648477989987,0.449076548592803,0.0787004531096262
"30","P","4",0.30865599864246,0.44954242640609,0.230960547224857,0.0334238122995511,0.14462526833505,0.0252627733056487,0.489789414421338,0.538770418357263,0.186338480951773,0.24709310667204,0.29941870911383,0.0400831213173532,0.011316693255279,0.321959639394242,0.118202685420453,0.0555177181433311,0.00648831113525952,0.0858458229981476,0.0121696124110649,0.365008081320704,0.0842627948870884,0.106091801788727,0.00284699033545717,0.0309318283676873,0.149336441675216,0.133684384720352,0.182327725894338,0.0283241152434055,0.619765720287319,0.0263349412811394,0.00857926597851519,0.00810157432563838,0.0323974025639675,0.0319964423235766,0.320778593040545,0.0291078491379061,0.112287750087638,0.0985119208761686,0.00465464488786219,0.0296155389364216,0.0106296371177134,0.0618613906078007,0.122058017411365,0.131827414646,0.0528496007335194
"31","F","4",0.125951724508883,0.145353342058976,0.0639241714086636,0.00569756912414666,0.0106226992779822,0.0031985122989702,0.132684764970883,0.281347036503935,0.0612230812656012,0.0860177501087974,0.0377639264536054,0.0218267621125507,0.00467663061175649,0.151659136491105,0.016590374861611,0.0227086945983964,0.00367654620462931,0.00908229908233558,0.0028744604850665,0.164338064542298,0.119412547757375,0.114433079023186,0.00038946289412266,0.00231051833271763,0.0329931636067003,0.0609091131891075,0.0648650833134958,0.176149009926975,0.198177051784849,0.00400784024507543,0.00244240394893146,0.00301405225558121,0.012390602947888,0.0121528382554282,0.100170824335557,0.0136365148536124,0.00623633142686473,0.0208866072417402,0.00961685580782856,0.00411132244626997,0.00258775874685337,0.0244617078366286,0.327358014987245,0.113809951298234,0.0582003055127734
"32","F","4",0.0963534781895147,0.170372185338426,0.0889230939620244,0.00587902984088749,0.0310069442039601,0.00426048452203094,0.207244294297287,0.316232058058356,0.0546048263769764,0.0535296776304163,0.00570474205024067,0.0118039077652299,0.00225502757779414,0.154489011273319,0.0172949669984976,0.0207167715527989,0.00304876752710994,0.0104889208923316,0.00163130799866422,0.137811407511549,0.0336977011994636,0.290020212249292,0.00024933461211113,0.00773271052723437,0.0143827972443397,0.0667393469053022,0.0179427878408181,0.0173850994424488,0.273119724314517,0.00561001376629865,0.00315884506760153,0.00392662638921702,0.0200058481181493,0.0189500894189429,0.0589592012266858,0.0190497944308802,0.00261988550673024,0.0357241740540453,0.0123514692646568,0.00989900335277958,0.0498179040980028,0.0415246905986344,0.206813211102175,0.105727651415116,0.0114505305036231
"33","F","4",0.308741314435606,0.14385754305803,0.0924790723761543,0.00486442231703642,0.0534491742549637,0.0177911528485791,0.138933950198271,0.660270294725308,0.0547669230800844,0.644048957088054,0.0910319705712167,0.0895703834052357,0.0666558758871991,0.516204447548689,0.0243449986011024,0.0418759979308287,0.0612792968458712,0.0865006416035195,0.0817028664801466,0.142747439847687,0.309767169617393,0.556186098241903,0.409526822544313,0.0468834410427539,0.18334151305443,0.485171179883409,0.131168246631893,0.0773063872038862,0.193013111680105,0.18536870769407,0.537714781333392,0.669126773004632,0.0420397032504057,0.0398869661248028,0.366688826692249,0.037762472942432,0.143479981698087,0.113048814722839,0.887976248538074,0.436058074832726,0.00403222202734227,0.0230013134176729,0.185685113295342,0.0787241149643158,0.360058399650053
"34","F","4",0.134355593869162,0.206674099517181,0.0955164633233251,0.00674386958266563,0.0541223307303907,0.00700280295114566,0.230686730056135,0.374293266712866,0.0877000900092167,0.153536298114261,0.0628724181424747,0.0339730311330986,0.00426777132500643,0.306090045833413,0.0446149387904107,0.0345989585920885,0.00562420519292302,0.0217153348007899,0.0034276993538303,0.179651701452222,0.183170204716867,0.563429274352324,0.000838920394576487,0.020123894352086,0.106474786456735,0.505814909195668,0.275144443029102,0.0407723669705341,0.283834249501134,0.00732505504165894,0.342450044312628,0.346939374679935,0.0593170266096705,0.0558474405026255,0.249973489856851,0.0599013136672646,0.0713228698462005,0.244261991343965,0.0204926760573267,0.513427887123321,0.0089095295127622,0.0819261740216004,0.235107363839555,0.226413413204306,0.515925398353838
"35","F","4",0.136793550222265,0.341064675793113,0.146883703008234,0.0080085872660327,0.123254559156212,0.0057219152029189,0.289847306957217,0.491135106079853,0.117399737288486,0.172549941474878,0.123262954003272,0.0361500568348219,0.00505581235214432,0.295928504211057,0.0576828068526273,0.0466624262560251,0.00437468953916581,0.0537060527204837,0.0251111415399341,0.219576500264585,0.18083915943291,0.105310499222515,0.000384097736274688,0.0226994330508641,0.0903779743355202,0.0799529840746374,0.335780462222522,0.0330554043344798,0.366581395114637,0.00499589653544607,0.00547746324105193,0.00515034478094095,0.0149612616075045,0.014705045479679,0.221546251419812,0.0159088197455348,0.0632948936669172,0.0708183910486299,0.00297238713642917,0.0141915415640867,0.00400407039855589,0.0347042585668658,0.105162279516703,0.0882362330611888,0.3181354017328
"36","M","4",0.445064051568929,0.627085393328999,0.426891767776208,0.0205160617374292,0.213317030963736,0.0125404337058304,0.596057966133834,0.658386894379204,0.225446012258329,0.455503492372241,0.376171182224453,0.0617576848824942,0.0112131762254152,0.725257212889927,0.162038204902494,0.101396923021876,0.0145594487579451,0.063401266755738,0.0316204651238732,0.562817947106529,0.0935700733236823,0.354662224164002,0.0020798811615599,0.0159109853285706,0.104641326066847,0.221367614994463,0.192661065107068,0.101350597975731,0.739153621480079,0.416749718845064,0.195536147469182,0.174041316277813,0.0985382117306758,0.0955921989893134,0.353997294768624,0.0850101555114107,0.122296915403348,0.239496006774692,0.0108386090481278,0.606450129642108,0.0369887360325783,0.101062346756652,0.284977304000345,0.546433608320349,0.27014073117988
"37","M","4",0.410815941544872,0.298611829789307,0.136318190679891,0.00415363630154192,0.0789570449113862,0.0131987246253639,0.220770080233345,0.30745698862808,0.0676188968957899,0.128584321187228,0.18715360671779,0.0235311368483038,0.248191178303969,0.198761671260046,0.048376810627046,0.0418036780031303,0.000932604850243491,0.0482263439917317,0.038179496183951,0.116815593800314,0.057939509970446,0.123454286733943,0.0013438580110417,0.0303470292123002,0.135529195042079,0.0604788239255774,0.0913369278840074,0.191431871556079,0.141590941560415,0.00662762377658265,0.00746277631964174,0.00646629914002334,0.0174815952267467,0.0158437693655342,0.213191645267559,0.0122373106792475,0.0419290667011522,0.0610803316412483,0.00197499018461161,0.344759254027359,0.00676283434297621,0.0235981535793317,0.0180020335982241,0.0284849448112267,0.00594197270018806
